@id,name,highway,maxspeed
1335828099,,,
1335828106,,,
1335828110,,,
1335828115,,,
1335828169,,,
1335828183,,,
1335828230,,,
2115515849,,,
2115515893,,,
2115515931,,,
2115515961,,,
2115515975,,,
2115515977,,,
2115515981,,,
2115515994,,,
2115515995,,,
2115516035,,,
2115516045,,,
2420308676,,,
2420308677,,,
2420308691,,,
2420767964,,,
2420767965,,,
2420767966,,,
2420767968,,,
2420767970,,,
2420767971,,,
2420767973,,,
2420767974,,,
2420767977,,,
2420767980,,,
2420767981,,,
2420767982,,,
2420767983,,,
2420767984,,,
2420767986,,,
2420767988,,,
2420767991,,,
2420767993,,,
2420767995,,,
2420767998,,,
2420767999,,,
2420768001,,,
2420768003,,,
2420768004,,,
2420768005,,,
2420768006,,,
2420768007,,,
2420768013,,,
2420768014,,,
2420768016,,,
2420768019,,,
2420768020,,,
2420768025,,,
2420768026,,,
2420768034,,,
2420768035,,,
2420768036,,,
2420768038,,,
2420768039,,,
2420768045,,,
2420768047,,,
2420768049,,,
2420768058,,,
2420768059,,,
2420768060,,,
2420768062,,,
2420768063,,,
2420768064,,,
2420768069,,,
2420768070,,,
2420768071,,,
2420768072,,,
2420768079,,,
2420768087,,,
2420768089,,,
2420768090,,,
2420768091,,,
2420768094,,,
2420768095,,,
2420768098,,,
2420768107,,,
2420768113,,,
2420768114,,,
2420768121,,,
2420768123,,,
2420768126,,,
2420768131,,,
2420768132,,,
2420768134,,,
2420768136,,,
2420768139,,,
2420768144,,,
2420768147,,,
2420768148,,,
2420768149,,,
2420768150,,,
2420768151,,,
2420768152,,,
2420768160,,,
2420768161,,,
2420768165,,,
2420768169,,,
2420768170,,,
2420768171,,,
2420768172,,,
2420768173,,,
2420768174,,,
2420768175,,,
2420768182,,,
2420768184,,,
2420768190,,,
2420768203,,,
2420807464,,,
2420807466,,,
5039780872,,,
5039780873,,,
5039780874,,,
5039780875,,,
5039780878,,,
5039780883,,,
5039780884,,,
5039780885,,,
5039780886,,,
5039780891,,,
5039780892,,,
5039780893,,,
5039780895,,,
5039780899,,,
5039780900,,,
5039780901,,,
5039780902,,,
5039780903,,,
5039780904,,,
5039780905,,,
5039780906,,,
5039780907,,,
5039780918,,,
5039780919,,,
5039780920,,,
5039781921,,,
5039781922,,,
5039781924,,,
5039781925,,,
5039781926,,,
5039781927,,,
5039781928,,,
5585574691,,,
5585574692,,,
5585574693,,,
5585574694,,,
5585574695,,,
5585574696,,,
5585574697,,,
5585574713,,,
5585574848,,,
5585574849,,,
5585574850,,,
5585574851,,,
5585574874,,,
5585574875,,,
5585574876,,,
5585574877,,,
5585574878,,,
5608344732,,,
5748032842,,,
5748032843,,,
5809695493,,,
5809695494,,,
5809695495,,,
5809695496,,,
5809695497,,,
5809713677,,,
5809713678,,,
5840704611,,,
6496685708,,,
6496686069,,,
8234388874,,,
8234388875,,,
8234388876,,,
8234388878,,,
8234388879,,,
8234388880,,,
8234388881,,,
8234388882,,,
8234388885,,,
8234388888,,,
8234388889,,,
8234388891,,,
9928293158,,,
9929889376,,,
9929889378,,,
9929889379,,,
10632724757,,,
10761964469,,,
10761964470,,,
10882345691,,,
10882345692,,,
10882345693,,,
10882345694,,,
10882345695,,,
10882345696,,,
10882345697,,,
10882894302,,,
10882894303,,,
10882894304,,,
10882919005,,,
10882919006,,,
10882965114,,,
10882965116,,,
10882965117,,,
10882965120,,,
10882965121,,,
10882965122,,,
10882965123,,,
10882965126,,,
10882965127,,,
10882965128,,,
10882965129,,,
10882965130,,,
10901297074,,,
10901404572,,,
255459729,,,
1082044750,,,
1282294588,,,
1282294605,,,
1282294612,,,
1282294635,,,
1282294638,,,
1282294640,,,
1282294651,,,
1282294674,,,
1282294680,,,
1282294774,,,
1282294807,,,
1282294835,,,
1282294874,,,
1282294900,,,
1335828071,,,
1335828120,,,
1335828139,,,
1335828177,,,
1335828186,,,
1335828195,,,
1335828200,,,
1335828307,,,
1335839752,,,
1335839755,,,
1335839764,,,
1335839765,,,
1335839772,,,
1335839777,,,
1335839787,,,
1335839793,,,
1335839801,,,
1335839804,,,
1335839809,,,
1335839812,,,
1335839817,,,
1335839823,,,
1335839827,,,
1335839828,,,
1335839829,,,
1335839831,,,
1335839837,,,
1335839842,,,
1335839845,,,
1335839846,,,
1335839858,,,
1335839865,,,
1335839871,,,
1335839874,,,
1335839877,,,
1335839886,,,
1335839891,,,
1335839904,,,
1335839909,,,
1335839916,,,
1335839918,,,
1335839935,,,
1335839936,,,
1335855429,,,
1335855441,,,
1335855463,,,
1335855472,,,
1335855479,,,
1335855493,,,
1335855494,,,
1335855514,,,
1335855521,,,
1335855534,,,
1335855540,,,
1335855570,,,
1335855583,,,
1335855595,,,
1335855603,,,
1335855611,,,
1335855637,,,
1335855661,,,
1335855667,,,
1335855734,,,
1335855742,,,
1335855744,,,
1895580341,,,
3517444698,,,
3517444718,,,
3517444729,,,
3517444730,,,
3517444732,,,
3517444734,,,
3517444736,,,
3517444737,,,
3517444738,,,
3517444739,,,
4384826169,,,
5004191185,,,
5585574641,,,
5585574642,,,
5585574644,,,
5585574646,,,
5585574647,,,
5585574648,,,
5585574670,,,
5585574671,,,
5585574672,,,
5589845620,,,
5589847100,,,
5589847103,,,
5589847104,,,
5589847105,,,
5589847106,,,
5606102324,,,
5644984320,,,
5777006473,,,
5777006474,,,
5777006475,,,
6323952160,,,
6323952162,,,
6323952163,,,
6323952164,,,
6496686008,,,
6807036226,,,
7561233837,,,
8359780310,,,
8374917733,,,
8374917736,,,
9928293217,,,
9928293218,,,
9946453978,,,
9946453979,,,
9946453980,,,
9946453981,,,
9946453982,,,
9946453983,,,
9946453984,,,
9946453985,,,
9946453986,,,
9946453987,,,
9946453988,,,
9946453989,,,
9946453990,,,
9946453991,,,
10770810765,,,
10770810766,,,
10770810767,,,
10770810768,,,
10770810769,,,
10770810770,,,
10770810771,,,
10770810772,,,
10770810773,,,
10770810774,,,
10770810775,,,
10770810776,,,
10770810777,,,
10770810778,,,
10770810779,,,
10861876242,,,
10861876243,,,
10901134566,,,
10901134567,,,
10901297049,,,
10901297050,,,
10901297075,,,
10901297076,,,
10901297077,,,
10901297078,,,
10901297079,,,
10901297081,,,
10901297082,,,
10901297083,,,
10901404551,,,
10901404552,,,
10901404553,,,
10901404556,,,
10901404557,,,
10901404558,,,
10901404570,,,
10901404571,,,
10904148213,,,
10904148214,,,
1282294603,,,
1282294682,,,
1282294725,,,
1282294839,,,
1335828073,,,
1335828077,,,
1335828078,,,
1335828079,,,
1335828083,,,
1335828086,,,
1335828091,,,
1335828092,,,
1335828093,,,
1335828097,,,
1335828100,,,
1335828102,,,
1335828109,,,
1335828113,,,
1335828114,,,
1335828117,,,
1335828121,,,
1335828124,,,
1335828125,,,
1335828132,,,
1335828136,,,
1335828149,,,
1335828152,,,
1335828155,,,
1335828158,,,
1335828163,,,
1335828165,,,
1335828167,,,
1335828175,,,
1335828179,,,
1335828180,,,
1335828181,,,
1335828185,,,
1335828189,,,
1335828192,,,
1335828194,,,
1335828196,,,
1335828215,,,
1335828218,,,
1335828219,,,
1335828228,,,
1335828237,,,
1335828246,,,
1335828253,,,
1335828256,,,
1335828262,,,
1335828270,,,
1335828274,,,
1335828284,,,
1335828294,,,
1335828302,,,
1335828304,,,
1335828305,,,
1335828314,,,
1335828316,,,
1335828320,,,
1335828321,,,
1335828323,,,
1335828324,,,
2420308592,,,
2420308598,,,
2420308611,,,
2420308615,,,
2420308620,,,
2420308623,,,
2420308634,,,
2420308637,,,
2420308642,,,
2420308646,,,
2420308648,,,
2420308649,,,
5585574674,,,
5585574689,,,
5585574690,,,
5585574701,,,
5585574702,,,
5769376338,,,
5769376339,,,
5769376341,,,
6496685734,,,
6496685735,,,
6496685738,,,
9946392897,,,
10879936503,,,
10882345690,,,
257688186,,,
257688222,,,
2115319735,,,
2115515850,,,
2115515852,,,
2115515858,,,
2115515861,,,
2115515863,,,
2115515867,,,
2115515878,,,
2115515879,,,
2115515889,,,
2115515896,,,
2115515902,,,
2115515920,,,
2115515932,,,
2115515934,,,
2115515935,,,
2115515937,,,
2115515955,,,
2115515983,,,
2115515986,,,
2115516026,,,
2115516055,,,
2419367992,,,
2419367993,,,
2419367994,,,
2420308654,,,
2420308656,,,
2420308657,,,
2420308658,,,
2420308664,,,
2420308668,,,
2420308670,,,
2420308671,,,
2420308672,,,
2420308678,,,
2420308682,,,
2420308685,,,
2420308686,,,
2420308689,,,
2420308693,,,
2420308697,,,
2420308698,,,
2420308699,,,
2420308700,,,
2420308701,,,
2420308702,,,
2420308703,,,
2420308704,,,
2420308706,,,
2420308712,,,
2420308713,,,
2420308714,,,
2420308718,,,
2420308721,,,
2420308722,,,
2420308725,,,
2420308726,,,
2420308727,,,
2420308729,,,
2420308730,,,
2420308731,,,
2420308732,,,
2420308733,,,
2420308734,,,
2420308736,,,
2420308737,,,
2420308738,,,
2420308739,,,
2420308740,,,
2420308741,,,
2420308742,,,
2420308744,,,
2420308745,,,
2420308747,,,
2420308748,,,
2420308750,,,
2420308752,,,
2420308754,,,
2420308755,,,
2420308756,,,
2420308758,,,
2420308759,,,
2420308761,,,
2420308763,,,
2420308765,,,
2420308767,,,
2420308769,,,
2420308770,,,
2420308772,,,
2420308774,,,
2420767961,,,
2420767967,,,
2420767972,,,
2420767997,,,
2420768011,,,
2420768024,,,
2420768032,,,
2420768052,,,
2420768075,,,
2420768077,,,
2420768085,,,
2420768093,,,
2420768099,,,
2420768118,,,
2420768158,,,
2420768186,,,
2420768193,,,
2420768206,,,
2420768210,,,
4316571346,,,
4331224169,,,
4331224170,,,
4331224171,,,
4331224172,,,
4331224176,,,
4331224177,,,
5039780887,,,
5039780888,,,
5039780889,,,
5039780890,,,
5039780897,,,
5039780908,,,
5399210166,,,
5497779465,,,
5497779466,,,
5497779467,,,
5497779468,,,
5497779469,,,
5497779470,,,
5497779472,,,
5497779473,,,
5585574852,,,
5585574853,,,
5589649664,,,
5589661921,,,
5589661932,,,
5589661933,,,
5608367333,,,
5921754569,,,
5921754570,,,
5921754571,,,
5921754572,,,
6496686053,,,
6496686059,,,
9929965967,,,
9929965968,,,
10632659193,,,
10632724756,,,
10632806707,,,
10635173493,,,
10635196810,,,
10635196811,,,
10635196812,,,
10635196813,,,
10635694958,,,
10635694960,,,
10635694961,,,
10635694962,,,
10635694965,,,
10882894300,,,
10882965113,,,
10883011098,,,
10883011099,,,
10885615275,,,
10885718226,,,
10885718227,,,
10885718228,,,
10885718229,,,
257688109,,,
294899961,,,
1281998603,,,
1281998613,,,
1281998638,,,
1281998642,,,
1281998644,,,
1281998681,,,
1281998688,,,
1281998693,,,
1281998800,,,
1281998836,,,
1281998843,,,
1281998869,,,
1281998885,,,
1281998897,,,
1281998911,,,
1281998916,,,
1281998964,,,
1281998966,,,
1281998967,,,
1281998972,,,
1281999009,,,
1281999012,,,
1281999024,,,
1281999062,,,
1281999064,,,
1281999079,,,
1281999088,,,
1281999098,,,
1281999103,,,
1281999105,,,
1281999112,,,
1281999123,,,
1281999155,,,
1281999173,,,
1281999191,,,
1281999196,,,
1281999198,,,
1281999200,,,
1281999211,,,
1281999231,,,
1281999243,,,
1281999270,,,
1281999281,,,
1281999295,,,
2115515926,,,
2420768117,,,
2420987298,,,
2420987301,,,
2420987304,,,
2420987308,,,
2420987309,,,
2496185850,,,
2561697937,,,
2620349119,,,
2986537764,,,
2986537765,,,
2986537766,,,
5117578232,,,
5585633471,,,
5585633472,,,
5585633473,,,
5585633474,,,
5589661934,,,
5589661936,,,
5589661938,,,
5589661940,,,
5589661941,,,
5608367330,,,
5910763851,,,
5910763852,,,
10315751331,,,
10315751332,,,
10315751333,,,
10315751334,,,
10885687728,,,
10885687735,,,
11008020453,,,
257688396,,,
257688662,,,
257688721,,,
320019883,,,
320019885,,,
320019908,,,
1281998641,,,
1281998647,,,
1281998657,,,
1281998664,,,
1281998677,,,
1281998683,,,
1281998706,,,
1281998812,,,
1281998900,,,
1281998944,,,
1281998970,,,
1281999008,,,
1281999030,,,
1281999091,,,
1281999130,,,
1281999132,,,
1281999148,,,
1281999180,,,
1281999183,,,
1281999244,,,
1281999255,,,
1281999299,,,
1282294889,,,
1335828069,,,
1335828087,,,
1335828090,,,
1335828094,,,
1335828095,,,
1335828105,,,
1335828108,,,
1335828111,,,
1335828128,,,
1335828135,,,
1335828142,,,
1335828143,,,
1335828157,,,
1335828164,,,
1335828168,,,
1335828173,,,
1335828191,,,
1335828199,,,
1335828221,,,
1335828224,,,
1335828250,,,
1335828258,,,
1335828279,,,
1335828306,,,
1335828318,,,
1764388336,,,
1764388338,,,
2419367995,,,
2420308594,,,
2420308595,,,
2420308599,,,
2420308600,,,
2420308601,,,
2420308606,,,
2420308608,,,
2420308609,,,
2420308617,,,
2420308619,,,
2420308622,,,
2420308624,,,
2420308625,,,
2420308629,,,
2420308630,,,
2420308631,,,
2420308632,,,
2420308638,,,
2420308641,,,
2420767950,,,
2420767955,,,
2420767956,,,
2420987290,,,
2424318344,,,
2424318361,,,
2424318363,,,
2424318374,,,
2424318379,,,
2424318382,,,
4161805342,,,
4388533149,,,
4388533150,,,
4388533153,,,
4388533162,,,
4388535648,,,
4388535650,,,
5043146434,,,
5585574705,,,
5589649665,,,
5644985024,,,
5777068754,,,
5777068756,,,
5876452044,,,
5876452046,,,
6496685740,,,
6496685942,,,
7192025224,,,
7192025225,,,
7196963346,,,
7196963347,,,
7196963348,,,
7196963350,,,
7196963351,,,
9418532034,,,
9418532035,,,
10313928434,,,
10635694963,,,
10877465546,,,
10877465547,,,
10882345699,,,
10885605712,,,
10885605713,,,
10885605714,,,
10885605715,,,
10885605716,,,
11007035889,,,
443135960,,,
1281998602,,,
1281998611,,,
1281998625,,,
1281998626,,,
1281998633,,,
1281998635,,,
1281998637,,,
1281998639,,,
1281998661,,,
1281998667,,,
1281998673,,,
1281998679,,,
1281998684,,,
1281998708,,,
1281998745,,,
1281998934,,,
1281998951,,,
1281998965,,,
1281998968,,,
1281998979,,,
1281998983,,,
1281998986,,,
1281998988,,,
1281999007,,,
1281999022,,,
1281999029,,,
1281999034,,,
1281999051,,,
1281999057,,,
1281999068,,,
1281999100,,,
1281999120,,,
1281999143,,,
1281999154,,,
1281999158,,,
1281999162,,,
1281999195,,,
1281999197,,,
1281999258,,,
1281999261,,,
1281999306,,,
1281999330,,,
5585633452,,,
5585633453,,,
5585633457,,,
5585633458,,,
5585633459,,,
5585633460,,,
5585633461,,,
5585633462,,,
5585633463,,,
5585633464,,,
5585633467,,,
5589661942,,,
5605915196,,,
5874660231,,,
5874660232,,,
5874660234,,,
5874660237,,,
5874660238,,,
9171803522,,,
9946453957,,,
9946453958,,,
9946453960,,,
9946453961,,,
10315840993,,,
10880187877,,,
10880187878,,,
10880496568,,,
11008020447,,,
11234816429,,,
1282294686,,,
1282294728,,,
1282294747,,,
1282294759,,,
1282294897,,,
1282294914,,,
1282303719,,,
1282303723,,,
1282303727,,,
1282303749,,,
1282303751,,,
1282303783,,,
1282303794,,,
1282303796,,,
1282303809,,,
1282303827,,,
1282303844,,,
1282303870,,,
1282303887,,,
1282303903,,,
1282303907,,,
1282303913,,,
1282303917,,,
1282303951,,,
1282303959,,,
1282303967,,,
1282304002,,,
1282304038,,,
1282304058,,,
1282304062,,,
1282304067,,,
1335828074,,,
1335828076,,,
1335828089,,,
1335828103,,,
1335828107,,,
1335828119,,,
1335828123,,,
1335828127,,,
1335828133,,,
1335828150,,,
1335828151,,,
1335828153,,,
1335828172,,,
1335828176,,,
1335828182,,,
1335828190,,,
1335828193,,,
1335828197,,,
1335828207,,,
1335828222,,,
1335828276,,,
1335828281,,,
1335828300,,,
1335828317,,,
1335828322,,,
1335839753,,,
1335839814,,,
1335839825,,,
1335839843,,,
1335839906,,,
1335839913,,,
3517443970,,,
3517443981,,,
3517444612,,,
3517444616,,,
3517444697,,,
5004198072,,,
5004198077,,,
5004198078,,,
5585574621,,,
5585574622,,,
5589448606,,,
5589448634,,,
5589448635,,,
5589448636,,,
5589448637,,,
5589448638,,,
5589448663,,,
5589448664,,,
5589448665,,,
5589448666,,,
5589448697,,,
5589448698,,,
5638672236,,,
5746170101,,,
5746170102,,,
5769366249,,,
5769366250,,,
5809675123,,,
5846520086,,,
5846520087,,,
6496685954,,,
10861652764,,,
10861652765,,,
10960940874,,,
255459730,,,
255459731,,,
541683219,,,
541683225,,,
1281998947,,,
1281999278,,,
1282294596,,,
1282294598,,,
1282294604,,,
1282294606,,,
1282294608,,,
1282294621,,,
1282294624,,,
1282294626,,,
1282294644,,,
1282294650,,,
1282294652,,,
1282294654,,,
1282294665,,,
1282294667,,,
1282294668,,,
1282294672,,,
1282294681,,,
1282294684,,,
1282294688,,,
1282294696,,,
1282294702,,,
1282294703,,,
1282294710,,,
1282294714,,,
1282294726,,,
1282294730,,,
1282294735,,,
1282294741,,,
1282294742,,,
1282294758,,,
1282294771,,,
1282294772,,,
1282294786,,,
1282294787,,,
1282294788,,,
1282294791,,,
1282294794,,,
1282294802,,,
1282294803,,,
1282294809,,,
1282294817,,,
1282294818,,,
1282294820,,,
1282294822,,,
1282294833,,,
1282294836,,,
1282294848,,,
1282294850,,,
1282294851,,,
1282294854,,,
1282294862,,,
1282294866,,,
1282294869,,,
1282294876,,,
1282294880,,,
1282294882,,,
1282294884,,,
1282294898,,,
1282294910,,,
1282294912,,,
1282294929,,,
1282303704,,,
1282303973,,,
1335828082,,,
1335828116,,,
1335828171,,,
1335828213,,,
1335828227,,,
1335828243,,,
5589448600,,,
5589448601,,,
5589448602,,,
5589448603,,,
5589448605,,,
5589649662,,,
5638672228,,,
5638672230,,,
5638672231,,,
5638672232,,,
5748026798,,,
5769376340,,,
5777006555,,,
5833800918,,,
5833800919,,,
5833800920,,,
5833800922,,,
5833800923,,,
5833800925,,,
6496685736,,,
6496685737,,,
6496685753,,,
6496685755,,,
6496685779,,,
6496685784,,,
9930311176,,,
9930311178,,,
9930311179,,,
10877465548,,,
10877465549,,,
10879936504,,,
10880084805,,,
10880084806,,,
10880084807,,,
10880084808,,,
10880261185,,,
10886029412,,,
11360925810,,,
1282294670,,,
1282294779,,,
1282294925,,,
1282303698,,,
1282303700,,,
1282303702,,,
1282303707,,,
1282303714,,,
1282303718,,,
1282303725,,,
1282303736,,,
1282303750,,,
1282303757,,,
1282303765,,,
1282303766,,,
1282303771,,,
1282303772,,,
1282303801,,,
1282303814,,,
1282303815,,,
1282303826,,,
1282303841,,,
1282303842,,,
1282303845,,,
1282303851,,,
1282303853,,,
1282303866,,,
1282303884,,,
1282303892,,,
1282303894,,,
1282303896,,,
1282303906,,,
1282303911,,,
1282303928,,,
1282303930,,,
1282303932,,,
1282303939,,,
1282303950,,,
1282303957,,,
1282303969,,,
1282303977,,,
1282303981,,,
1282304008,,,
1282304014,,,
1282304016,,,
1282304022,,,
1282304023,,,
1282304026,,,
1282304028,,,
1282304030,,,
1282304032,,,
1282304036,,,
1282304037,,,
1282304048,,,
1282304051,,,
1282304065,,,
1282304066,,,
1282304078,,,
1282304090,,,
1750578651,,,
1750578653,,,
1750578654,,,
1750578656,,,
1750578657,,,
1750578658,,,
1750578659,,,
1750578662,,,
1750578678,,,
1750578679,,,
1750578680,,,
1750578693,,,
1750578694,,,
1750578721,,,
1750578732,,,
1750578754,,,
5585526909,,,
5585528423,,,
5589448604,,,
5589448607,,,
5589448619,,,
5589448622,,,
5589448623,,,
5589448625,,,
5589448626,,,
5589448628,,,
5589448630,,,
5589448632,,,
5589448644,,,
5589448645,,,
5589448657,,,
5589448658,,,
5589448659,,,
5589448660,,,
5589448661,,,
5589448662,,,
5589448668,,,
5589448669,,,
5589448670,,,
5589448671,,,
5589448672,,,
5589448673,,,
5589448674,,,
5589448675,,,
5589448676,,,
5589448677,,,
5589448692,,,
5589448693,,,
5589448694,,,
5589448695,,,
5589448696,,,
5589448699,,,
5589670309,,,
5638672233,,,
5638672234,,,
5638672235,,,
5746170103,,,
6496685776,,,
6496685950,,,
6496685957,,,
6496685962,,,
6496685965,,,
9925793186,,,
10861875034,,,
10863968036,,,
10863968037,,,
10863968038,,,
10866470334,,,
10866470338,,,
10960940872,,,
10960940873,,,
10960940875,,,
10960940876,,,
10960940884,,,
10960940885,,,
10960940886,,,
255459732,,,
255459733,,,
541683205,,,
541683212,,,
1282294589,,,
1282294679,,,
1282294705,,,
1282294718,,,
1282294744,,,
1282294755,,,
1282294763,,,
1282294781,,,
1282294806,,,
1282294819,,,
1282294832,,,
1282294908,,,
1282294927,,,
1282303697,,,
1282303710,,,
1282303712,,,
1282303721,,,
1282303730,,,
1282303732,,,
1282303735,,,
1282303737,,,
1282303738,,,
1282303742,,,
1282303744,,,
1282303753,,,
1282303759,,,
1282303767,,,
1282303768,,,
1282303769,,,
1282303779,,,
1282303781,,,
1282303782,,,
1282303784,,,
1282303797,,,
1282303799,,,
1282303800,,,
1282303812,,,
1282303813,,,
1282303816,,,
1282303825,,,
1282303828,,,
1282303839,,,
1282303843,,,
1282303855,,,
1282303859,,,
1282303860,,,
1282303868,,,
1282303872,,,
1282303874,,,
1282303882,,,
1282303885,,,
1282303889,,,
1282303890,,,
1282303898,,,
1282303909,,,
1282303915,,,
1282303920,,,
1282303921,,,
1282303935,,,
1282303943,,,
1282303945,,,
1282303947,,,
1282303953,,,
1282303955,,,
1282303961,,,
1282303971,,,
1282303987,,,
1282303988,,,
1282303992,,,
1282303994,,,
1282304006,,,
1282304009,,,
1282304020,,,
1282304034,,,
1282304042,,,
1282304044,,,
1282304047,,,
1282304052,,,
1282304060,,,
1282304064,,,
1282304068,,,
1282304082,,,
1282304083,,,
1282304092,,,
1752249778,,,
1752249779,,,
5585526913,,,
5585526914,,,
5585526915,,,
5585528432,,,
5585528433,,,
5585528434,,,
5585528435,,,
5589448593,,,
5589448594,,,
5589448595,,,
5589448596,,,
5589448597,,,
5589448598,,,
5746174929,,,
5746174930,,,
5778374618,,,
5835325995,,,
6496674270,,,
6496685777,,,
6496685951,,,
6496685970,,,
9925793185,,,
10863968039,,,
10863968040,,,
10863968041,,,
10877159849,,,
10877453384,,,
10877453385,,,
10879864896,,,
10879864897,,,
11226362453,,,
11226362454,,,
11226362455,,,
257688865,,,
257688866,,,
1281998623,,,
1281998669,,,
1281998715,,,
1281998740,,,
1281998771,,,
1281998779,,,
1281998795,,,
1281998820,,,
1281998861,,,
1281998871,,,
1281998887,,,
1281998913,,,
1281998959,,,
1281998962,,,
1281998974,,,
1281998994,,,
1281998999,,,
1281999026,,,
1281999052,,,
1281999060,,,
1281999063,,,
1281999084,,,
1281999085,,,
1281999089,,,
1281999102,,,
1281999114,,,
1281999118,,,
1281999131,,,
1281999147,,,
1281999153,,,
1281999160,,,
1281999163,,,
1281999164,,,
1281999167,,,
1281999174,,,
1281999186,,,
1281999187,,,
1281999208,,,
1281999249,,,
1281999269,,,
1281999276,,,
1281999283,,,
1281999290,,,
1282294620,,,
1282294628,,,
1282294636,,,
1282294649,,,
1282294660,,,
1282294745,,,
1282294765,,,
1282294853,,,
1282294867,,,
1282294878,,,
1282294895,,,
1282294913,,,
1335828075,,,
1335828104,,,
1335828137,,,
1335828161,,,
1335828174,,,
1335828178,,,
1335828187,,,
1335828188,,,
1335828205,,,
1335828211,,,
1335828238,,,
1752317383,,,
1752317386,,,
1752317390,,,
1752317391,,,
2115332669,,,
2115332671,,,
2115332673,,,
2115332681,,,
2115332683,,,
2115332686,,,
2115332690,,,
2115332692,,,
2115332694,,,
2115332700,,,
2115332701,,,
2115332705,,,
2115332707,,,
2115332709,,,
2115332715,,,
2115332721,,,
2115332723,,,
2115332725,,,
2115332726,,,
2115332727,,,
4242477810,,,
4316576159,,,
5585627799,,,
5585633450,,,
5585633451,,,
5638672229,,,
5664593201,,,
5664593202,,,
5748026803,,,
5895258705,,,
5907542278,,,
5907542279,,,
6496685899,,,
6496685900,,,
9490093853,,,
9490093856,,,
9946453992,,,
10880261186,,,
10970353016,,,
12772238185,,,
12772238192,,,
12778039991,,,
13127572574,,,
13127572575,,,
13127572576,,,
13127577731,,,
13127577732,,,
257687481,,,
257687482,,,
257687687,,,
257688371,,,
257688372,,,
257688395,,,
443135958,,,
1281998649,,,
1281998668,,,
1281998686,,,
1281998690,,,
1281998697,,,
1281998803,,,
1281998857,,,
1281998867,,,
1281998879,,,
1281998933,,,
1281998958,,,
1281998961,,,
1281998973,,,
1281998977,,,
1281998993,,,
1281998996,,,
1281999001,,,
1281999011,,,
1281999013,,,
1281999021,,,
1281999050,,,
1281999066,,,
1281999074,,,
1281999080,,,
1281999082,,,
1281999086,,,
1281999092,,,
1281999095,,,
1281999107,,,
1281999113,,,
1281999125,,,
1281999146,,,
1281999159,,,
1281999192,,,
1281999199,,,
1281999204,,,
1281999209,,,
1281999226,,,
1281999230,,,
1281999236,,,
1281999237,,,
1281999246,,,
1281999251,,,
1281999256,,,
1281999263,,,
1281999268,,,
1281999271,,,
1281999274,,,
1281999302,,,
1281999323,,,
1281999329,,,
1282209573,,,
1282209586,,,
1282209664,,,
1282209753,,,
1282209965,,,
1751882753,,,
1751882755,,,
1751882757,,,
1751882758,,,
1751882763,,,
4964855959,,,
4964855960,,,
5585615641,,,
5585615642,,,
9925793184,,,
12778039995,,,
255631759,,,
257686921,,,
257687118,,,
257687120,,,
257687123,,,
257687125,,,
257688861,,,
257688862,,,
257688863,,,
257688864,,,
541682013,,,
541682097,,,
1281998640,,,
1281998675,,,
1281998702,,,
1281998757,,,
1281998813,,,
1281998814,,,
1281998845,,,
1281998945,,,
1281998948,,,
1281998969,,,
1281998980,,,
1281999005,,,
1281999094,,,
1281999111,,,
1281999165,,,
1281999212,,,
1281999266,,,
1281999314,,,
1282610780,,,
1282610826,,,
1282610889,,,
1282610894,,,
1282610898,,,
1282611013,,,
1282611020,,,
1282611028,,,
1282611048,,,
1282611104,,,
1282611123,,,
1282611143,,,
1282611201,,,
1282611207,,,
1282611244,,,
1282611290,,,
1282611304,,,
1282611320,,,
1282611346,,,
1282611379,,,
1282611382,,,
1282611429,,,
1282611430,,,
1282611432,,,
1282611451,,,
1282611504,,,
1282611512,,,
1282611518,,,
1282611525,,,
1282611539,,,
1282611562,,,
1282611564,,,
1282611570,,,
1282611576,,,
1282611599,,,
1282611618,,,
1282611619,,,
1282611651,,,
1282611673,,,
1282611692,,,
1282611701,,,
1282611710,,,
1282611730,,,
1752249803,,,
1752249832,,,
3517444523,,,
3517444532,,,
3517444538,,,
3517444541,,,
3517444544,,,
3517444546,,,
3517444547,,,
5585615633,,,
5585615634,,,
5589664020,,,
5589666621,,,
5589666622,,,
5589666623,,,
6496674267,,,
6496685771,,,
6496685774,,,
6496685775,,,
6496685921,,,
6496686065,,,
6496686067,,,
7192025232,,,
7192025233,,,
7192025245,,,
7192025251,,,
9490093854,,,
9490093855,,,
9490093858,,,
9490093860,,,
9490093862,,,
9490093863,,,
9490093864,,,
9490093865,,,
10313833453,,,
10313833454,,,
10313833455,,,
10879798734,,,
10879798735,,,
10879798736,,,
10879864895,,,
10970353014,,,
11624941259,,,
11624941260,,,
11624958874,,,
11624958875,,,
11624958876,,,
11624958900,,,
11624958901,,,
11624958903,,,
11624958904,,,
11624958914,,,
11624958915,,,
11624958932,,,
11624958933,,,
11624958934,,,
11624958935,,,
11624958936,,,
11624958937,,,
11624958938,,,
12710276235,,,
12710276236,,,
12710276237,,,
12955436636,,,
12955436637,,,
13127510387,,,
13127510388,,,
13127510389,,,
13127572570,,,
13127572572,,,
13127572573,,,
255459734,,,
255459735,,,
255459736,,,
255459737,,,
255459738,,,
257686918,,,
257686919,,,
257686920,,,
257687334,,,
1281998653,,,
1281998656,,,
1281998666,,,
1281998672,,,
1281998676,,,
1281998710,,,
1281998727,,,
