id,nombre,latitud,longitud,riesgo,tipo
9318,Jr. Uno ∩ Calle Urpi,-15.454251,-70.1533943,35,interseccion
9319,Jr. Pacasmayo ∩ Calle Urpi,-15.455282,-70.1532059,35,interseccion
9320,Jr. Pacasmayo ∩ Jr. 13 de Junio,-15.4556177,-70.1556378,35,interseccion
9321,Jr. Ayrton Senna ∩ Jr. 13 de Junio,-15.458131,-70.1552443,35,interseccion
9322,Jr. Universal #1,-15.4604292,-70.1563645,35,interseccion
9323,Jr. Universal ∩ Jr. Ayrton Senna,-15.4583546,-70.1566825,35,interseccion
9324,Jr. Ayrton Senna ∩ Jr. Camargo,-15.4582836,-70.1562124,35,interseccion
9325, ∩ Jr. Ayrton Senna,-15.4584017,-70.1571044,35,interseccion
9326,Calle Chaska #5,-15.4540767,-70.1550038,35,interseccion
9327,Calle Chaska #6,-15.4540803,-70.1549324,35,interseccion
9328,Calle Chaska #7,-15.4541159,-70.1548794,35,interseccion
9329,Calle Chaska #8,-15.4541897,-70.1548456,35,interseccion
9330,Jr. Uno ∩ Calle Chaska,-15.4544528,-70.1548068,35,interseccion
9331,Jr. Pacasmayo ∩ Calle Chaska,-15.4554837,-70.1546319,35,interseccion
9332,Jr. Ayrton Senna ∩ Calle Chaska,-15.4579896,-70.1542632,35,interseccion
9333,Calle Chaska #12,-15.4585279,-70.1541928,35,interseccion
9334, ∩ Calle Quilla,-15.4536688,-70.1529733,35,interseccion
9335, ∩ Calle Inti,-15.4534121,-70.1539589,35,interseccion
9336, #3098,-15.4528811,-70.1562693,35,interseccion
9337, #3099,-15.4528032,-70.1563826,35,interseccion
9338, ∩ Jr. Zela,-15.4527614,-70.1564296,35,interseccion
9339,Jr. Pacasmayo #2,-15.4547867,-70.1497972,35,interseccion
9340,Jr. Pacasmayo ∩ Calle Quilla,-15.4552068,-70.1527165,35,interseccion
9341,Jr. Pacasmayo ∩ Calle Inti,-15.4553427,-70.1537011,35,interseccion
9342,Jr. Pacasmayo ∩ Jr. Camargo,-15.4557313,-70.1565875,35,interseccion
9343,Jr. Pacasmayo #6,-15.4557414,-70.1566703,35,interseccion
9344,Calle Quilla #2,-15.4559656,-70.1526108,35,interseccion
9345,Calle Quilla #3,-15.4556863,-70.1526537,35,interseccion
9346,Calle Quilla #4,-15.4548738,-70.1527744,35,interseccion
9347,Calle Quilla ∩ ,-15.4541047,-70.1529042,35,interseccion
9348,Calle Inti ∩ Jr. Uno,-15.4543004,-70.1538572,35,interseccion
9349,Jr. Uno #1,-15.4547561,-70.1572829,35,interseccion
9350,Jr. Uno #2,-15.4547789,-70.1571143,35,interseccion
9351,Jr. Uno #3,-15.4547841,-70.1568326,35,interseccion
9352,Jr. Uno #4,-15.4547505,-70.1565591,35,interseccion
9353,Jr. Uno ∩ Jr. 13 de Junio,-15.454598,-70.1557734,35,interseccion
9354, ∩ Calle Urpi,-15.4532951,-70.1532556,35,interseccion
9355, ∩ Calle Urpi,-15.4528429,-70.1531544,35,interseccion
9356, ∩ Calle Urpi,-15.4523936,-70.1530539,35,interseccion
9357, ∩ Calle Urpi,-15.4517626,-70.1529553,35,interseccion
9358, ∩ Calle Urpi,-15.4514216,-70.152902,35,interseccion
9359, ∩ Calle Urpi,-15.4507182,-70.1527603,35,interseccion
9360, ∩ Calle Urpi,-15.4503359,-70.1526833,35,interseccion
9361, ∩ Calle Urpi,-15.4498477,-70.152585,35,interseccion
9362, ∩ Calle Urpi,-15.4494353,-70.152484,35,interseccion
9363, ∩ Calle Urpi,-15.4475916,-70.152102,35,interseccion
9364, ∩ Calle Urpi,-15.447134,-70.1520217,35,interseccion
9365, ∩ Calle Urpi,-15.4466396,-70.1519267,35,interseccion
9366, ∩ Calle Urpi,-15.4457663,-70.1517311,35,interseccion
9367, ∩ Calle Urpi,-15.4452829,-70.1516324,35,interseccion
9368,Calle Urpi #32,-15.4452192,-70.1516223,35,interseccion
9369, ∩ Calle Urpi,-15.444348,-70.1514394,35,interseccion
9370,Calle Urpi #34,-15.4438445,-70.1513423,35,interseccion
9371, ∩ Av. Rumi,-15.4534685,-70.1524185,35,interseccion
9372, ∩ Av. Rumi,-15.453006,-70.1523507,35,interseccion
9373, ∩ Av. Rumi,-15.4525363,-70.1522549,35,interseccion
9374, ∩ Av. Rumi,-15.4520714,-70.1521452,35,interseccion
9375,Av. Rumi #30,-15.4511417,-70.1519537,35,interseccion
9376, ∩ Jr. Antony Perkins,-15.453665,-70.1514252,35,interseccion
9377, ∩ Jr. Antony Perkins,-15.4532034,-70.1512673,35,interseccion
9378, ∩ Jr. Antony Perkins,-15.4527287,-70.1512128,35,interseccion
9379, ∩ Jr. Antony Perkins,-15.452272,-70.1511157,35,interseccion
9380,Jr. Antony Perkins #17,-15.4513067,-70.1509155,35,interseccion
9381, ∩ Jr. Antony Perkins,-15.4511907,-70.150888,35,interseccion
9382, ∩ Jr. Antony Perkins,-15.4507113,-70.1507818,35,interseccion
9383, ∩ Calle Runa,-15.4521596,-70.1541835,35,interseccion
9384, ∩ Calle Colque,-15.4510138,-70.1549952,35,interseccion
9385, #3101,-15.4509661,-70.1553281,35,interseccion
9386, #3102,-15.4509391,-70.155422,35,interseccion
9387, #3103,-15.4508968,-70.1554971,35,interseccion
9388, ∩ Jr. Zela,-15.4504102,-70.1559361,35,interseccion
9389, #3105,-15.4485657,-70.157397,35,interseccion
9390, #3106,-15.4468922,-70.1587707,35,interseccion
9391, #3107,-15.4456818,-70.1597338,35,interseccion
9392, ∩ Calle Colque,-15.4524238,-70.1552842,35,interseccion
9393, ∩ Calle Colque,-15.4519533,-70.1551729,35,interseccion
9394, ∩ Calle Colque,-15.4517543,-70.1551442,35,interseccion
9395, ∩ Calle Colque,-15.451479,-70.1551101,35,interseccion
9396, ∩ Calle Colque,-15.4505746,-70.1549049,35,interseccion
9397, ∩ Calle Colque,-15.4480873,-70.1543838,35,interseccion
9398, ∩ Calle Colque,-15.4478516,-70.1543279,35,interseccion
9399,Calle Colque #17,-15.4466811,-70.1540313,35,interseccion
9400, ∩ Calle Colque,-15.4453613,-70.1537842,35,interseccion
9401, ∩ Calle Runa,-15.4524493,-70.1542524,35,interseccion
9402, ∩ Calle Runa,-15.4516839,-70.1540747,35,interseccion
9403, ∩ Calle Runa,-15.4512137,-70.1539672,35,interseccion
9404, #3109,-15.4512032,-70.1540211,35,interseccion
9405, #3110,-15.4472823,-70.1602645,35,interseccion
9406, #3111,-15.4473825,-70.1605267,35,interseccion
9407, #3112,-15.4475499,-70.1608264,35,interseccion
9408, #3113,-15.4492581,-70.1633437,35,interseccion
9409, #3114,-15.449452,-70.163565,35,interseccion
9410, #3115,-15.4499225,-70.164025,35,interseccion
9411, #3116,-15.4500932,-70.1642288,35,interseccion
9412, #3117,-15.4502005,-70.1643804,35,interseccion
9413, #3118,-15.4503349,-70.1645856,35,interseccion
9414, #3119,-15.450375,-70.164666,35,interseccion
9415, #3120,-15.4504396,-70.16478,35,interseccion
9416, #3121,-15.4504693,-70.1648326,35,interseccion
9417, #3122,-15.4508054,-70.1654264,35,interseccion
9418, #3123,-15.4515176,-70.1664846,35,interseccion
9419, #3124,-15.4519139,-70.1671035,35,interseccion
9420, #3125,-15.4521171,-70.1674397,35,interseccion
9421, #3126,-15.4522047,-70.1675554,35,interseccion
9422, #3127,-15.4528891,-70.1683112,35,interseccion
9423, #3128,-15.4537359,-70.1693671,35,interseccion
9424, #3129,-15.454087,-70.1697567,35,interseccion
9425, #3130,-15.4543155,-70.170017,35,interseccion
9426, #3131,-15.4544643,-70.1701866,35,interseccion
9427, #3132,-15.4546651,-70.1704673,35,interseccion
9428, #3133,-15.4548953,-70.1708378,35,interseccion
9429, #3134,-15.4550584,-70.1711689,35,interseccion
9430, #3135,-15.4551661,-70.1713434,35,interseccion
9431, #3136,-15.4554156,-70.1716707,35,interseccion
9432, #3137,-15.4562001,-70.1727041,35,interseccion
9433, #3138,-15.4568073,-70.1733341,35,interseccion
9434, #3139,-15.4577147,-70.174318,35,interseccion
9435, #3140,-15.4578915,-70.1745138,35,interseccion
9436, #3141,-15.4580182,-70.174731,35,interseccion
9437, #3142,-15.4581294,-70.1749966,35,interseccion
9438, #3143,-15.4586813,-70.175997,35,interseccion
9439, #3144,-15.4592303,-70.1769138,35,interseccion
9440, #3145,-15.459381,-70.1771621,35,interseccion
9441, #3146,-15.459468,-70.1773829,35,interseccion
9442, #3147,-15.4596391,-70.1777338,35,interseccion
9443, #3148,-15.459822,-70.1780434,35,interseccion
9444, #3149,-15.4604328,-70.1788951,35,interseccion
9445, #3150,-15.4605064,-70.1790172,35,interseccion
9446, #3151,-15.4605362,-70.1790735,35,interseccion
9447, #3152,-15.460562,-70.1791486,35,interseccion
9448, #3153,-15.4607223,-70.1794919,35,interseccion
9449, #3154,-15.4610958,-70.1802363,35,interseccion
9450, #3155,-15.4613184,-70.1805744,35,interseccion
9451, #3156,-15.4613305,-70.1805956,35,interseccion
9452, #3157,-15.4614381,-70.1807107,35,interseccion
9453, #3158,-15.461557,-70.1808146,35,interseccion
9454, #3159,-15.4618112,-70.1809776,35,interseccion
9455, #3160,-15.4624298,-70.181291,35,interseccion
9456, #3161,-15.4633642,-70.1819692,35,interseccion
9457, #3162,-15.4637519,-70.1822427,35,interseccion
9458, #3163,-15.4641424,-70.1825327,35,interseccion
9459, #3164,-15.4645075,-70.1828037,35,interseccion
9460, #3165,-15.4649003,-70.1831055,35,interseccion
9461, #3166,-15.4652885,-70.1833912,35,interseccion
9462, #3167,-15.4656588,-70.1836779,35,interseccion
9463, #3168,-15.4660416,-70.1839744,35,interseccion
9464, #3169,-15.4663867,-70.1842417,35,interseccion
9465, #3170,-15.4667695,-70.1845381,35,interseccion
9466, #3171,-15.4668156,-70.1845738,35,interseccion
9467, #3172,-15.4672623,-70.1849197,35,interseccion
9468, #3173,-15.460875,-70.1656328,35,interseccion
9469, #3174,-15.4608748,-70.1657255,35,interseccion
9470, #3175,-15.460853,-70.1658168,35,interseccion
9471, #3176,-15.4607661,-70.1660103,35,interseccion
9472, #3177,-15.4603587,-70.1669172,35,interseccion
9473, #3178,-15.460198,-70.167275,35,interseccion
9474, #3179,-15.4540579,-70.1656894,35,interseccion
9475, #3180,-15.4511053,-70.1664698,35,interseccion
9476, #3181,-15.4507085,-70.1664604,35,interseccion
9477, #3182,-15.4501242,-70.1664578,35,interseccion
9478, #3183,-15.4497596,-70.1664457,35,interseccion
9479, #3184,-15.4496227,-70.1664591,35,interseccion
9480, #3185,-15.449399,-70.166565,35,interseccion
9481, #3186,-15.4493085,-70.1665838,35,interseccion
9482, #3187,-15.4491767,-70.1665878,35,interseccion
9483, #3188,-15.4484709,-70.1664108,35,interseccion
9484,Jr. Sol de Oro ∩ Av. Abancay,-15.4786789,-70.1381985,45,interseccion
9485,Jr. Miguel Grau ∩ Av. Abancay,-15.479269,-70.1381564,45,interseccion
9486,Cajamarca ∩ Av. Independencia,-15.4800108,-70.1363432,35,interseccion
9487,Cajamarca ∩ Av. Independencia,-15.4800054,-70.1362743,35,interseccion
9488,Jr. Las Begonias ∩ Jr. Miguel Grau,-15.4797452,-70.1429004,35,interseccion
9489,Jr. Miguel Grau ∩ Jr. Copacaba,-15.4796124,-70.1414386,35,interseccion
9490,Jr. Miguel Grau ∩ Parinacochas,-15.4795562,-70.1407621,35,interseccion
9491,Jr. Miguel Grau ∩ Av. Independencia,-15.4789581,-70.1364674,35,interseccion
9492,Jr. Sol de Oro ∩ Jr. Las Violetas,-15.4791671,-70.1438452,35,interseccion
9493,Jr. Las Begonias ∩ Jr. Sol de Oro,-15.4791926,-70.142896,35,interseccion
9494,Jr. Sol de Oro ∩ Jr. Copacaba,-15.4790713,-70.1414893,35,interseccion
9495,Jr. Sol de Oro ∩ Parinacochas,-15.4790178,-70.1407968,35,interseccion
9496,Av. Nestor Caceres Velasquez #9,-15.4827154,-70.1449269,45,interseccion
9497,Av. Huayna Capac ∩ Av. Nestor Caceres Velasquez,-15.4827038,-70.1449908,45,interseccion
9498,Av. Huayna Capac #18,-15.481983,-70.1449145,35,interseccion
9499,Tupac Catari ∩ Av. Huayna Capac,-15.481559,-70.1448942,35,interseccion
9500,Av. Huayna Capac #20,-15.481508,-70.1448947,35,interseccion
9501,Av. Mayta Capac ∩ Av. Huayna Capac,-15.4814461,-70.1448918,35,interseccion
9502,Av. Huayna Capac ∩ Jr. Amanecer,-15.4738062,-70.1445532,35,interseccion
9503, #3189,-15.4838469,-70.1439399,35,interseccion
9504,Av. Manco Capac #43,-15.4861796,-70.1468158,45,interseccion
9505, ∩ Av. Manco Capac,-15.4846697,-70.1467435,45,interseccion
9506, ∩ Av. Manco Capac,-15.4826096,-70.1466993,45,interseccion
9507,Av. Manco Capac ∩ Av. Mayta Capac,-15.4814955,-70.1466349,45,interseccion
9508,Av. Manco Capac ∩ Av. Mayta Capac,-15.4813676,-70.1466362,45,interseccion
9509,Av. Manco Capac #48,-15.4764963,-70.1464377,45,interseccion
9510,Av. Manco Capac #49,-15.4749925,-70.1464007,45,interseccion
9511,Av. Manco Capac ∩ Jr. Amanecer,-15.473108,-70.1463156,45,interseccion
9512,Av. Leonidas Hallasi ∩ Av. Mayta Capac,-15.4814129,-70.148444,35,interseccion
9513,Jr. Huayna Picchu ∩ Jr. Amanecer,-15.4728649,-70.1469365,35,interseccion
9514,Jr. Mayta Capac ∩ Av. Mayta Capac,-15.4812902,-70.1484403,45,interseccion
9515,Leonidas Hallasi #5,-15.474932,-70.1481744,45,interseccion
9516,Emiliano Cano #9,-15.4857375,-70.1505985,45,interseccion
9517,Emiliano Cano #10,-15.4846009,-70.1505331,45,interseccion
9518,Emiliano Cano ∩ Jr. Inca Roca,-15.4839671,-70.1504941,45,interseccion
9519,Jr. Lloque Yupanqui ∩ Emiliano Cano,-15.4825846,-70.1504334,45,interseccion
9520,Emiliano Cano #13,-15.4816874,-70.1503819,45,interseccion
9521,Jr. Mayta Capac ∩ Emiliano Cano,-15.4812093,-70.1503725,45,interseccion
9522, ∩ Emiliano Cano,-15.4798296,-70.1503136,45,interseccion
9523,Emiliano Cano ∩ Jr. Amanecer,-15.4716321,-70.1500942,45,interseccion
9524,Emiliano Cano ∩ Jr. Collamanta,-15.4721304,-70.1501171,45,interseccion
9525,Emiliano Cano ∩ Jr. Los Kipus,-15.4760374,-70.1502652,45,interseccion
9526,Prolongación Av. Sacsayhuaman ∩ ,-15.4756839,-70.1556096,45,interseccion
9527,Prolongación Av. Sacsayhuaman ∩ ,-15.4748708,-70.1520868,45,interseccion
9528, #3190,-15.4778615,-70.1575732,35,interseccion
9529, #3191,-15.4778947,-70.1572175,35,interseccion
9530, ∩ Av. Ferrocarril,-15.4872644,-70.1373035,30,interseccion
9531, #3192,-15.4880196,-70.1372398,30,interseccion
9532,Jr. Ayacucho ∩ Pasaje Cruz Verde,-15.4960483,-70.1345057,35,interseccion
9533, ∩ Pasaje Cruz Verde,-15.4958891,-70.1340031,35,interseccion
9534, #3193,-15.4957281,-70.1334725,45,interseccion
9535,Pasaje 4 de Noviembre ∩ Calle 4 de Noviembre,-15.5005941,-70.1324785,45,interseccion
9536,Pasaje 4 de Noviembre #1,-15.5008552,-70.132358,45,interseccion
9537,Jr. Las Palmeras #6,-15.5075727,-70.1295002,35,interseccion
9538,Jr. Las Palmeras #7,-15.5075627,-70.1293846,35,interseccion
9539,Jr. Las Palmeras #8,-15.5075738,-70.1292447,35,interseccion
9540,Jr. Las Palmeras #9,-15.5076836,-70.1288109,35,interseccion
9541,Jr. Ottawa ∩ Jr. Caracas,-15.5135924,-70.1294485,45,interseccion
9542,Jr. Kinstong ∩ Jr. Caracas,-15.5134167,-70.1289795,45,interseccion
9543, #3194,-15.5120459,-70.1266944,35,interseccion
9544, #3195,-15.4991168,-70.130882,35,interseccion
9545, #3196,-15.4989664,-70.1294443,45,interseccion
9546, #3197,-15.4987477,-70.1288254,45,interseccion
9547, #3198,-15.4988579,-70.1291266,45,interseccion
9548, #3199,-15.4996936,-70.1289905,35,interseccion
9549, #3200,-15.4941619,-70.1269356,25,interseccion
9550, #3201,-15.4711651,-70.1568929,30,interseccion
9551, #3202,-15.4711874,-70.1568675,30,interseccion
9552, #3203,-15.4712248,-70.1568487,30,interseccion
9553, #3204,-15.4740837,-70.1561908,30,interseccion
9554, ∩ Av. Andres Avelino Cáceres,-15.476037,-70.1557232,30,interseccion
9555, #3206,-15.4851097,-70.1534787,30,interseccion
9556,Av. Aero Perú #1,-15.4682951,-70.1583276,35,interseccion
9557, ∩ Av. Aero Perú,-15.4679166,-70.1593566,35,interseccion
9558,Av. Aero Perú #3,-15.4673066,-70.1606588,35,interseccion
9559,Av. Aero Perú #4,-15.4672872,-70.1606722,35,interseccion
9560,Av. Aero Perú #5,-15.467273,-70.1606843,35,interseccion
9561, ∩ Av. Aero Perú,-15.4667238,-70.1620997,35,interseccion
9562, ∩ Av. Aero Perú,-15.4661958,-70.1634392,35,interseccion
9563, ∩ Av. Aero Perú,-15.466,-70.1639381,35,interseccion
9564, ∩ Av. Aero Perú,-15.4658529,-70.1643304,35,interseccion
9565, ∩ Av. Aero Perú,-15.4656624,-70.1648123,35,interseccion
9566, ∩ Av. Aero Perú,-15.465495,-70.1652518,35,interseccion
9567, ∩ Av. Aero Perú,-15.4653264,-70.1657346,35,interseccion
9568, ∩ Av. Aero Perú,-15.4646758,-70.1675249,35,interseccion
9569, ∩ Av. Aero Perú,-15.4643374,-70.1684696,35,interseccion
9570, ∩ Av. Aero Perú,-15.4641846,-70.1688855,35,interseccion
9571,Av. Aero Perú #16,-15.4640261,-70.169156,35,interseccion
9572,Av. Aero Perú #17,-15.4638878,-70.1693438,35,interseccion
9573,Av. Aero Perú #18,-15.4638578,-70.1693931,35,interseccion
9574,Av. Aero Perú #19,-15.4635478,-70.1703027,35,interseccion
9575,Av. Aero Perú #20,-15.4635207,-70.1704998,35,interseccion
9576,Av. Aero Perú #21,-15.4635207,-70.170526,35,interseccion
9577, ∩ Av. Aero Perú,-15.4635317,-70.1705392,35,interseccion
9578, #3207,-15.4784427,-70.1584926,35,interseccion
9579, #3208,-15.4664599,-70.1646048,35,interseccion
9580, #3209,-15.4669058,-70.1647991,35,interseccion
9581, #3210,-15.4678455,-70.1651915,35,interseccion
9582, #3211,-15.468392,-70.165396,35,interseccion
9583, #3212,-15.4702755,-70.1635942,35,interseccion
9584, #3213,-15.4702415,-70.1636918,35,interseccion
9585, #3214,-15.4700585,-70.1642502,35,interseccion
9586, #3215,-15.4699562,-70.1645537,35,interseccion
9587, #3216,-15.4698572,-70.1647475,35,interseccion
9588, #3217,-15.4697004,-70.1649555,35,interseccion
9589, #3218,-15.4693985,-70.1653138,35,interseccion
9590, #3219,-15.4691429,-70.165636,35,interseccion
9591, #3220,-15.4687589,-70.1660852,35,interseccion
9592, #3221,-15.4724926,-70.168423,35,interseccion
9593, #3222,-15.4721342,-70.168133,35,interseccion
9594, #3223,-15.4718034,-70.1678816,35,interseccion
9595, #3224,-15.4714465,-70.1675881,35,interseccion
9596, #3225,-15.4724761,-70.1661278,35,interseccion
9597, #3226,-15.4723904,-70.1662666,35,interseccion
9598, #3227,-15.4723125,-70.1663929,35,interseccion
9599, #3228,-15.4721643,-70.166603,35,interseccion
9600, #3229,-15.4718819,-70.1670107,35,interseccion
9601, #3230,-15.4716424,-70.1672954,35,interseccion
9602, #3231,-15.4704381,-70.1687404,35,interseccion
9603, #3232,-15.4708081,-70.1690687,35,interseccion
9604, #3233,-15.4711522,-70.1693544,35,interseccion
9605, #3234,-15.4715148,-70.1696757,35,interseccion
9606, #3235,-15.4724921,-70.167599,35,interseccion
9607, #3236,-15.4721974,-70.1680174,35,interseccion
9608, #3237,-15.471231,-70.1664661,35,interseccion
9609, #3238,-15.4718707,-70.1663789,35,interseccion
9610, #3239,-15.4718252,-70.1663277,35,interseccion
9611, #3240,-15.4717994,-70.1662847,35,interseccion
9612, #3241,-15.4718045,-70.1662271,35,interseccion
9613, #3242,-15.4719932,-70.1660313,35,interseccion
9614, #3243,-15.4720139,-70.1659964,35,interseccion
9615, #3244,-15.4720217,-70.1659602,35,interseccion
9616, #3245,-15.47201,-70.1659159,35,interseccion
9617, #3246,-15.4716391,-70.1655847,35,interseccion
9618, #3247,-15.4701294,-70.171157,35,interseccion
9619, #3248,-15.4698399,-70.1709813,35,interseccion
9620, #3249,-15.4697869,-70.1709652,35,interseccion
9621, #3250,-15.4697464,-70.1709485,35,interseccion
9622, #3251,-15.4687697,-70.1703,35,interseccion
9623, #3252,-15.4687428,-70.1702936,35,interseccion
9624, #3253,-15.4687167,-70.170304,35,interseccion
9625, #3254,-15.4685591,-70.170497,35,interseccion
9626, #3255,-15.4694681,-70.1712776,35,interseccion
9627, #3256,-15.4687073,-70.1706239,35,interseccion
9628, #3257,-15.4681613,-70.1701575,35,interseccion
9629, #3258,-15.4677495,-70.1698152,35,interseccion
9630, #3259,-15.4675507,-70.170893,35,interseccion
9631, #3260,-15.4692102,-70.1716301,35,interseccion
9632, #3261,-15.4684139,-70.1709978,35,interseccion
9633, #3262,-15.4689554,-70.1720189,35,interseccion
9634, #3263,-15.4683828,-70.1715918,35,interseccion
9635, #3264,-15.4681364,-70.1713756,35,interseccion
9636, #3265,-15.4671309,-70.1705472,35,interseccion
9637, #3266,-15.4667533,-70.1702384,35,interseccion
9638, #3267,-15.4664043,-70.1699171,35,interseccion
9639, #3268,-15.4660136,-70.169639,35,interseccion
9640, #3269,-15.4651467,-70.1692846,35,interseccion
9641, #3270,-15.4690844,-70.1729001,35,interseccion
9642, #3271,-15.4689119,-70.1727971,35,interseccion
9643, #3272,-15.4687258,-70.1727113,35,interseccion
9644, #3273,-15.4683203,-70.1725452,35,interseccion
9645, #3274,-15.4675004,-70.1722071,35,interseccion
9646, #3275,-15.4673802,-70.1721749,35,interseccion
9647, #3276,-15.4669511,-70.1720756,35,interseccion
9648, #3277,-15.4666163,-70.1719657,35,interseccion
9649, #3278,-15.4657773,-70.1716222,35,interseccion
9650, #3279,-15.4651122,-70.1713175,35,interseccion
9651, #3280,-15.466796,-70.170933,35,interseccion
9652, #3281,-15.4667559,-70.1709571,35,interseccion
9653, #3282,-15.4667042,-70.1709612,35,interseccion
9654, #3283,-15.4666668,-70.1709571,35,interseccion
9655, #3284,-15.4661833,-70.170756,35,interseccion
9656, #3285,-15.4661316,-70.1707627,35,interseccion
9657, #3286,-15.4660851,-70.1707895,35,interseccion
9658, #3287,-15.4660512,-70.170836,35,interseccion
9659, #3288,-15.4659249,-70.1711986,35,interseccion
9660, #3289,-15.4656032,-70.1720549,35,interseccion
9661, #3290,-15.4654577,-70.1724947,35,interseccion
9662, #3291,-15.4652977,-70.1729663,35,interseccion
9663, #3292,-15.4651343,-70.1734038,35,interseccion
9664, #3293,-15.4649677,-70.1738369,35,interseccion
9665, #3294,-15.4648298,-70.1742695,35,interseccion
9666, #3295,-15.4645987,-70.1749885,35,interseccion
9667, #3296,-15.4645702,-70.1750261,35,interseccion
9668, #3297,-15.4644203,-70.1751253,35,interseccion
9669, #3298,-15.4642717,-70.1752138,35,interseccion
9670, #3299,-15.4641036,-70.1752836,35,interseccion
9671, #3300,-15.4640493,-70.1753037,35,interseccion
9672, #3301,-15.4648895,-70.1722902,35,interseccion
9673, #3302,-15.4652566,-70.1724485,35,interseccion
9674, #3303,-15.4665195,-70.1729251,35,interseccion
9675, #3304,-15.4661505,-70.1722897,35,interseccion
9676, #3305,-15.4664829,-70.1723984,35,interseccion
9677, #3306,-15.4668977,-70.1725627,35,interseccion
9678, #3307,-15.4637957,-70.175175,35,interseccion
9679, #3308,-15.4637837,-70.1751246,35,interseccion
9680, #3309,-15.4637831,-70.175079,35,interseccion
9681, #3310,-15.4638012,-70.175014,35,interseccion
9682, #3311,-15.4639718,-70.1745781,35,interseccion
9683, #3312,-15.4641902,-70.1741315,35,interseccion
9684, #3313,-15.4642277,-70.1740994,35,interseccion
9685, #3314,-15.464273,-70.1740779,35,interseccion
